,descriptions,id,scores
1020,<START> 一吻 定情 <UNK> 爱上 天才 平凡 女孩 <UNK> 喜欢 天才少年 <UNK> 树 表白 失败 放弃 之际 爸爸 居然 带 搬进 直树 家里 一个 <UNK> 一个 <UNK> 热闹 <UNK> 纯真 高中 生活 就此 上演 朝夕相处 直树 渐渐 湘琴 乐观 无畏 精神 吸引 怀疑 湘琴 究竟 人生 <UNK> 命中注定 ? <UNK> 王大陆 林允 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,30263995,1
1021,<START> 疯狂 赛车 全国 自行车 <UNK> 倒霉 职业 车手 <UNK> <UNK> 秒 <UNK> 差距 <UNK> 撞 <UNK> 对手 <UNK> 随后 遭 奸商 李 法拉 算计 <UNK> <UNK> <UNK> 终身 禁赛 教练 <UNK> 多年 <UNK> 开车 运送 <UNK> 为生 养活 中风 教练 当年 骗子 李 法拉 推销 <UNK> 肾 <UNK> <UNK> <UNK> 李 嫌弃 彪悍 魁梧 老婆 雇用 两个 业余 杀手 <UNK> 杀手 反 老婆 <UNK> 耿浩 教练 <UNK> <UNK> 耿浩 师傅 遗愿 前去 找 李 法拉 <UNK> <UNK> 李 <UNK> 东海 率领 台湾 黑帮 来到 内地 泰国 毒贩 做生意 <UNK> 李 法拉 争执 引来 警车 搅 好事 原本 <UNK> <UNK> 人马 偶然 机缘 上演 连串 好戏 … … <UNK> <UNK> <UNK> <UNK> & 巴多 <UNK> <UNK> <UNK> <UNK> 黄渤 <UNK> 九孔 宁浩 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,2124703,1
1022,<START> 喜羊羊 灰 狼 羊 喜羊羊 阳光明媚 日子 灰太狼 闯入 羊村 小羊 <UNK> 击退 村长 变身 魔毯 打劫 回去 表现 英勇 喜羊羊 伙伴 <UNK> 懒羊羊 对此 反而 <UNK> 证明 实力 慢羊羊 时空 <UNK> 错 手枪 偷走 闯入 狼堡 得知 消息 喜羊羊 匆匆 营救 混乱 之中 卷入 时空 <UNK> 回到 <UNK> 灰太狼 懒羊羊 魔毯 互换 身体 灰太狼 无意 原始 羊 千金 <UNK> 驸马 懒羊羊 <UNK> <UNK> 狼 首领 可怕 一条 生物 石头 恶龙 肆虐 保卫 <UNK> 朋友 喜羊羊 携手 挑战 恶龙 懒羊羊 足以 改变 历史 英雄人物 … … <UNK> 祖晴 张琳 杨阳洋 黄伟明 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26220735,1
1023,<START> 遍地 狼烟 电影 遍地 狼烟 同名 小说 出自 网络 知名 作家 菜刀 <UNK> 之手 网络 <UNK> 总 <UNK> <UNK> 超过 3 千万 曾 <UNK> <UNK> 茅盾文学奖 成功 <UNK> 81 入围 作品 牧良逢 牧良逢 一个 生长 湖南 <UNK> 一个 名叫 风铃 渡 镇上 山里 孩子 <UNK> <UNK> 从小 跟着 爷爷 森林 <UNK> 为生 牧良逢 枪 天生 一种 独特 天赋 练就 一手 好 <UNK> <UNK> <UNK> 山里 平静 安详 生活 茶馆 老板娘 <UNK> <UNK> 刀 砍 <UNK> 带到 军营 途中 一场 <UNK> 显露 <UNK> <UNK> <UNK> <UNK> 狙击 排 从此 <UNK> 踏上 狙击手 生涯 … … <UNK> <UNK> <UNK> <UNK> <UNK> 何润东 宋佳 梁家辉 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,4328442,1
1024,<START> 闺蜜 2 经历 情感 挫折 希汶 收到 男友 乔立 求婚 开心 <UNK> 闺蜜 Kimmy 邀请 越南 展开 一场 单身 之旅 同行 乔立 表妹 晶晶 没想到 希汶 邀请 Kimmy 死对头 嘉岚 <UNK> 越南 行 来临 Kimmy 嘉岚 剑拔弩张 气氛 尴尬 闺蜜 四人 更是 误打误撞 闯入 黑帮 大型 聚会 Kimmy 嘉岚 赌气 <UNK> 场面 一度 失控 一夜 酩酊大醉 众人 醒来 发现 晶晶 失踪 <UNK> 嘉岚 Kimmy 一箱 金子 莫名 <UNK> 随即 <UNK> 接到 <UNK> 之内 花 光 <UNK> 三人 惊慌失措 飞车 黑帮 赶来 追杀 逃命 救出 晶晶 解决 谜团 <UNK> 踏上 一段 啼笑皆非 脱险 之旅 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 薛凯琪 陈意涵 张钧甯 黄真真 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25856453,1
1025,<START> <UNK> 社会 甚 地位 <UNK> 一族 正 迎接 一场 盛大 订婚 派对 一位 不速之客 贾 探员 到访 带来 少女 张小娟 <UNK> 自杀 命案 <UNK> 裘家 欢乐 气氛 裘家 老爷 太太 少爷 小姐 管家 均 从不 张小娟 岂料 贾 探员 竟 凭着 死者 一本 日记 一张 照片 裘家 众人 华丽 皮囊 扯 揭示 <UNK> 死者 莫大 <UNK> 一场 华丽 世纪 <UNK> 如期举行 欢乐 这名 探员 到访 影响 裘家 世纪 盛宴 电影 改编自 英国 著名 <UNK> <UNK> Inspector <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> Inspector <UNK> 古天乐 张翰 曾志伟 黄百鸣 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26263437,1
1026,<START> 露水 红颜 表面 刑露 一个 女孩 享受 普通人 快乐 幸福 普通人 悲伤 烦恼 实际上 刑露 拥有 一个 身份 — — 没落 贵族 后代 偶然 刑露 一间 咖啡店 偶遇 名为 徐承勋 画家 徐承勋 身无分文 穷困潦倒 善良 <UNK> 很快 吸引 刑露 陷入 爱情 刑露 第一次 快乐 时间 推移 徐承勋 距离 越来越近 刑露 恋人 身份 怀疑 男人 <UNK> 仿佛 相遇 或许 巧合 面对 种种 疑问 刑露 把握 未来 <UNK> <UNK> <UNK> 刘亦菲 <UNK> 王学兵 高希希 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25831308,1
1027,<START> 热爱 岛 改变 科技 环境 赛西满 项目 带到 美丽 小岛 <UNK> 正当 一帆风顺 之际 前妻 <UNK> 安娜 <UNK> 生态 项目 <UNK> 赛西满 项目 <UNK> <UNK> <UNK> 项目 岛上 带来 <UNK> <UNK> <UNK> 岛上 医生 双腿 残疾 妻子 <UNK> 关系 一度 紧张 时间 推移 貌合神离 夫妻关系 渐渐 融洽 珍妮 <UNK> 岛上 导游 一本 偶然 <UNK> 日记本 <UNK> 充满 幻想 心扉 日记本 主人 远 异国 <UNK> <UNK> 珍妮 <UNK> <UNK> 火花 ...... <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 吴镇宇 宋佳 任达华 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,5446249,1
1028,<START> <UNK> <UNK> 港 找到 一份 新 工作 西蒙 卡 <UNK> 带 绘画 设计 工作 妻子 萝宾 来到 加州 居住 西蒙 事业 小有成就 夫妻俩 和谐 融洽 生活 无忧无虑 <UNK> 西蒙 偶然 重逢 高中同学 戈多 两人 简单 <UNK> <UNK> 未过 几天 戈多 不请自来 夫妻 带来 礼物 当晚 三个 <UNK> <UNK> 西蒙 感觉 愉快 喜欢 始终 古怪 同学 萝宾 倒 欣赏 热心 男子 波折 过后 西蒙 终于 <UNK> 同一个 世界 戈多 <UNK> 戈多 面 带 失落 一种 异样 表情 脸上 浮现 … … <UNK> Jason <UNK> <UNK> Rebecca Hall <UNK> <UNK> <UNK> <UNK> <UNK> 丽贝卡·豪尔 乔尔·埃哲顿 乔尔·埃哲顿 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26304268,1
1029,<START> 一任 前任 <UNK> <UNK> 不顺 时间 正当 心灰意冷 <UNK> 使 邂逅 多情 暖 <UNK> 吾 川 心恬 展开 狂热 追求 最终 心恬 打动 意料之外 心恬 学生 时期 暗恋 学霸 男神 <UNK> 选择 <UNK> 幸福 多年 梦寐以求 <UNK> <UNK> <UNK> 做出 发现 爱情 冥冥中 早已 注定 <UNK> <UNK> <UNK> <UNK> 郭采洁 郑恺 李东学 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26311974,1
1030,<START> 爱 旅途 影片 讲述 <UNK> 一名 警察 拯救 <UNK> 儿童 并用 无微不至 爱心 帮 孩子 寻找 亲人 故事 木拉提 5 岁 <UNK> 为首 犯罪团伙 犯罪分子 拐卖 内地 <UNK> 行窃 天天 遭受 毒打 折磨 一晃 5 木拉提 无时无刻 尝试 逃离 <UNK> 终于 公安机关 大规模 <UNK> 得以 逃生 拯救 木拉提 想不起 家 父母 好心 警官 <UNK> 坤 走上 漫长 寻亲 路 … … <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25854832,1
1031,<START> <UNK> 小城 <UNK> 之称 马匹 <UNK> 副 <UNK> <UNK> 出身 <UNK> 世家 一颗 爱好 诗歌 心 城里 最美 音乐 老师 <UNK> 娥 结束 一段 失败 感情 立昆 相遇 <UNK> 一见钟情 二人 步入 婚姻 殿堂 儿子 看似 美满 家庭 却是 <UNK> 谎言 秘密 之上 婚后 立昆 月 娥 矛盾 <UNK> 立昆 发现 月 娥 事情 隐瞒 确认 月 娥 出轨 事实 忍耐 <UNK> 二人 <UNK> 争夺 儿子 大战 事情 真相 这场 渐渐 揭晓 儿子 亲生 童年 颇 阴影 立昆 无法忍受 爱 谎言 间 抉择 … … <UNK> <UNK> <UNK> 刘烨 倪妮 王迅 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10617163,1
1032,<START> 咒 丝 电台 主持人 卓镇涛 <UNK> <UNK> 主持 情感 心理 节目 深受 <UNK> 喜爱 一个 <UNK> 家庭 妻子 <UNK> <UNK> 长女 晓艺 <UNK> 新星 儿子 <UNK> 有名 造型师 <UNK> <UNK> 更是 清新 可人 伹 妻子 <UNK> <UNK> 美满 家庭 发生 <UNK> 警方 确认 他杀 卓镇涛 忙于 工作 疏于 家庭 背上 很大 心理 <UNK> 三个 孩子 两任 妻子 生 两任 妻子 全都 死于非命 晓艺 责任 <UNK> <UNK> 爸爸 同父异母 <UNK> <UNK> 相处 融洽 <UNK> 卓镇涛 确实 <UNK> <UNK> 一桩 诡异 事件 发生 真相 即将 浮出 水面 ...... <UNK> <UNK> <UNK> <UNK> 戴立忍 <UNK> 翟子陌 赵小溪 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,22206742,1
1033,<START> <UNK> 城市 三个 性格 迥异 情同手足 兄弟 一家 电影 制作 <UNK> 师 老大 <UNK> <UNK> 精 <UNK> 风 单纯 正直 老三 <UNK> <UNK> 性 兄弟 财务 纠纷 电影 投资人 相好 <UNK> 陷入 无厘头 谋杀案 发生 一连串 <UNK> <UNK> 笑料 百出 故事 <UNK> <UNK> <UNK> <UNK> <UNK> 王宁 <UNK> 王自健 江涛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26695145,1
1034,<START> 匹夫 抗日战争 年代 一群 亡命之徒 集结 北方 平原 首领 方 有望 带领 建立 一个 地下 王国 平日 打劫 为生 一日 绑架 一个 <UNK> <UNK> <UNK> 高 栋梁 出乎意料 高 栋梁 <UNK> 很快 <UNK> 智慧 征服 匪帮 <UNK> 首领 <UNK> <UNK> <UNK> 感情 说服 方 有望 前去 对抗 日本 侵略者 绑架 前线 视察 <UNK> 弟弟 一番 精心策划 这群 <UNK> 累累的 恶棍 <UNK> 匹夫 之责 手中 武器 血肉之躯 潜入 日本 营地 试图 搞 一番 … … <UNK> <UNK> <UNK> <UNK> <UNK> 黄晓明 张译 张歆艺 杨树鹏 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10508901,1
1035,<START> 马布里 影片 真实 故事 改编 称为 <UNK> NBA <UNK> 马布里 事业 陷入 低谷 黯然 隐退 王牌 经纪人 李楠 邀请 家人 鼓励 马布里 做出 人生 关键 — — 前往 中国 追寻 <UNK> 坐在 飞往 中国 飞机 背后 却是 NBA 留下 辉煌 遗憾 … <UNK> 激情 热血 马布里 没 预想 辗转 一支 没落 球队 遭遇 性格 各异 <UNK> <UNK> 队友 <UNK> 抉择 间 意气相投 教练 <UNK> 说出 唯一 使 留下来 条件 — — 冠军 <UNK> 所有人 质疑 不屑 带领 这支 <UNK> <UNK> 球队 两个 拥有 梦想 男人 带领 球队 踏上 成功 <UNK> 零 巅峰 征程 … … <UNK> <UNK> <UNK> <UNK> 吴尊 何冰 杨子 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25903033,1
1036,<START> <UNK> 故事 发生 民国时期 豪华 别墅 居住 英俊 帅气 男主人 贺书明 乖巧 女儿 丝丝 可惜 <UNK> <UNK> 此前 跳楼自杀 这件 事 家人 痛不欲生 别墅 内蒙 一层 鬼魅 恐怖 阴影 书 明 噩梦 家里 诡异 景象 困扰 丝丝 <UNK> 妈妈 <UNK> <UNK> 吃药 治疗 未果 贺书明 请来 擅长 调查 灵异 事件 侦探 上官 <UNK> <UNK> 小妍 针对 侦探 <UNK> 询问 男主人 欲言又止 <UNK> 美丽 <UNK> <UNK> <UNK> 直言 不知 鬼 上官 小妍 <UNK> 展开 <UNK> 过程 发现 鬼影 背后 真相 … … <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 廖蔚蔚 <UNK> 李克龙 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25704408,1
1037,<START> 爱情 银行 爱情 储存 <UNK> <UNK> <UNK> 沐阳 开设 一家 名为 爱情 银行 咖啡馆 <UNK> 告白 储存 一年 一年 分手 取回 视频 视频 销毁 <UNK> 爱情 银行 爱情 银行 <UNK> 一个 名叫 余 小鱼 女孩 回 男朋友 爱情 视频 <UNK> 沐阳 展开 旷日持久 拉锯战 这场 妙趣横生 一种 情感 两人 慢慢 滋生 沐阳 开设 爱情 银行 一段 十年 情感 秘密 随之 揭开 … … <UNK> <UNK> <UNK> 夏雨 <UNK> 徐洁儿 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,11632586,1
1038,<START> 盗墓 笔记 落魄 作家 写作 素材 寻访 一个 吴邪 <UNK> 子 老板 吴邪 正 离开 城市 临走 吴邪 <UNK> 奇怪 盗墓 家族 往事 说出 第一次 家族 探险 经历 诡异 事件 家族 偶然 获取 一件 <UNK> <UNK> 寻找 掩埋 中国 西北 <UNK> 西王母 <UNK> 招募 一批 盗墓贼 一同 前往 古城 <UNK> 探险 位于 古城 地下 西王母 <UNK> 发现 当年 <UNK> 西王母 求 <UNK> 之术 真相 作家 听 完 吴邪 故事 发现 很多 <UNK> 吴邪 到底 臆想 真相 可怕 吴邪 离开 永恒 之谜 <UNK> <UNK> <UNK> 井柏然 鹿晗 马思纯 李仁港 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,24827387,1
