,descriptions,id,scores
809,<START> 青春 期 <UNK> 闪 单纯 善良 少年 默默 喜欢 美丽 女孩 李 春霞 考入 高中 时间 推移 青涩 感情 渐 渐 <UNK> <UNK> 两人 距离 越来 越近 学校 家长 压力 赵 <UNK> 李 春霞 不暂 分开 许下 承诺 努力 考入 大学 再续 前缘 闪 <UNK> 榜 深受 打击 陷入 郁郁 <UNK> 之中 经历 种种 波折 赵 闪 闪 总算 理想 大学 展现 <UNK> <UNK> 世界 赵 闪 闪 <UNK> <UNK> 乱 李 <UNK> 霞 <UNK> 好 身影 渐 渐 <UNK> 模糊 赵 闪 闪 发 现 内心 感情 <UNK> 不及 <UNK> <UNK> <UNK> 包贝尔 <UNK> 冯四 郝杰 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,24875658,1
810,<START> 南方 车站 聚会 南方 某城 重案 队 长 刘 队 重金 悬 赏 <UNK> <UNK> 泽 农 陪 <UNK> 刘 爱爱 <UNK> 农 好友 <UNK> 未见 妻子 杨 <UNK> 各色 各怀 心事 相继 卷 入这 <UNK> 罚 <UNK> 旋涡 冒险 爱情 人性 <UNK> 赎 这场 特别 收场 恶 有道 <UNK> 间 中国 导演 刁 亦 曾 前作 白日 焰 火 获 <UNK> 届 柏林 国 际 电影 节 最佳 影片 <UNK> 奖 本片 入围 <UNK> 届 戛纳 国际 电影 节 主竞 赛 单 元 <UNK> <UNK> <UNK> 饰） <UNK> <UNK> <UNK> <UNK> <UNK> 胡歌 桂纶镁 廖凡 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,27668250,1
811,<START> <UNK> 某大 <UNK> <UNK> 思思 大赛 开幕 前夕 死 游泳 池 师生 间 议 纷 纷 队友 <UNK> 争 对手 莹莹 受益 头 思思 <UNK> <UNK> 接到 思思 发来 语音 提醒 记得 约定 <UNK> 战 <UNK> 莹莹 <UNK> 阴森 可怖 游泳 馆 摇 摇 美院 毕业 <UNK> <UNK> 赖 <UNK> 住 美丽 <UNK> 家 姚 相机 远 远 窥 视 深深 迷恋 对方 某天 冷若 <UNK> 姚 终 邀请 唐 伟 <UNK> 发现 可怕 事实 <UNK> <UNK> 英俊 帅 气 剪辑 <UNK> 梁 <UNK> 恐怖 剪辑 工作 工作 压力 太大 精神 不振 疲惫 某天 梁 老 <UNK> 张 许 愿 <UNK> 朋友 眼 见 朋友 愿望 接连 实 现 梁 想 <UNK> 美丽 助理 <UNK> 拍拖 朋友 却接 死 意外 <UNK> <UNK> <UNK> 李治廷 文咏珊 <UNK> 叶伟民 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,22735426,1
812,<START> <UNK> <UNK> 职场 叱 咤 风 婚姻 生活 难解 题 <UNK> 事业 婚姻 差距 <UNK> 暗自 <UNK> <UNK> 异 国 乡 怀 揣 跳 <UNK> <UNK> 美好 梦想 无 <UNK> 实 苍 白 残 酷 只能 餐厅 <UNK> 务 生来 维 <UNK> 计 <UNK> 创业 付出 没能 想要 <UNK> 名 自由 摄 影师 陷入 人生 迷惘 之中 管家 姐弟 身上 <UNK> 血脉 命运 引导 之下 <UNK> 聚少 离多 父亲 <UNK> 国 妻子 去世 渐渐 发觉 亲情 维系 艰 难 曾 <UNK> 辞 懂 表达 主动 出击 踏上 探访 孩子 旅途 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 姚晨 窦骁 张猛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26425088,1
813,<START> <UNK> 游戏 宅 黑客 李 浩铭 <UNK> 职业 罪犯 乔飞 神秘 女孩 苏 <UNK> 迫 卷 入 诡 <UNK> 案件 <UNK> 黑暗 <UNK> 闫 <UNK> 智斗 陷入 险 游戏 浩铭 乔飞 渐 <UNK> 生死 拍档 浮出 真相 背后 实 隐 藏 更深 秘密 <UNK> 韩庚 凤小岳 李媛 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26767512,1
814,<START> 葉 <UNK> 1930 年代 中国 武术 之都 佛山 武功 北方 <UNK> 金山 <UNK> 佛山 <UNK> 馆 各大 武馆 馆主 皆 成 手下 <UNK> 找上 习得 身 武艺 低 调 未 设 馆 <UNK> 叶问 <UNK> 李 钊 好友 <UNK> 乡邻 请求 妻子 张 永成 鼓励 叶 <UNK> 咏 春拳 <UNK> 金山 <UNK> <UNK> 佛山 师傅 地位 李 钊 私下 <UNK> 师 叶 问 挚友 周 清 泉 <UNK> <UNK> <UNK> <UNK> 怕 爱 妻 <UNK> 分开 资金 <UNK> 支持 几年 <UNK> 日军 佛山 攻占 叶 问 <UNK> <UNK> 乡邻 样 迫 携 妻儿 <UNK> <UNK> 计 面前 叶 问 混在 人群 争 抢 煤矿 <UNK> 机会 李 钊 成 日军 翻译 官 日 军 领 蒲 名 武痴 <UNK> 白 <UNK> 奖 赏 派 李 钊 处 搜寻 <UNK> 打斗 场 日军 切磋 名 昔日 武馆 馆主 武痴 林 惨死 叶问 激怒 走入 打斗 <UNK> <UNK> <UNK> <UNK> <UNK> 饰 <UNK> <UNK> <UNK> 甄子丹 任达华 <UNK> 叶伟信 <END> <PAD> <PAD> <PAD> <PAD>,3041806,1
815,<START> 翡翠 明珠 电影 取材 <UNK> 炳荣 <UNK> <UNK> 戏 宝 <UNK> <UNK> 未 情 嫣 公主 心 远嫁 <UNK> <UNK> 漫漫 出嫁 途中 负责 护送 程将 军 成 斗气 冤家 岂料 日渐 生情 顾 <UNK> 交换 <UNK> 明珠 <UNK> 传 翡翠 作 定情 <UNK> 山贼 袭 混乱 之中 <UNK> <UNK> 崖 落入 山贼 手 情人 失散 各有 段 奇遇 山贼 首 <UNK> 娘 带 回 山寨 <UNK> 难 死 记 <UNK> 凌 <UNK> 救起 出走 山寨 寻找 公主 程将 军 痴情 形影 <UNK> <UNK> 流落 民间 记忆 <UNK> 主 平凡 生 <UNK> 日 失意 才子 天 相遇 发生 故事 <UNK> <UNK> <UNK> <UNK> <UNK> 林峯 蔡卓妍 王祖蓝 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,4328444,1
816,<START> <UNK> 罹患 不治 之症 David 失控 <UNK> 行车 线 <UNK> 警员 Sam 妻子 <UNK> <UNK> 相撞 <UNK> <UNK> <UNK> <UNK> David <UNK> Sam 车后 辆 <UNK> 相撞 机 Patrick 无辜 惨死 失恋 <UNK> 小红 天台 跃 <UNK> <UNK> 歌手 Jamie <UNK> 驾 车 <UNK> <UNK> 遭 <UNK> <UNK> 撞死 负责 小红 尸体 <UNK> 志强 想 <UNK> 债 偷走 陪葬 龙凤 <UNK> <UNK> Patrick 未婚 <UNK> 丈夫 遗愿 <UNK> <UNK> 接连 发 <UNK> 事 David 赎罪 暗中 帮忙 Jamie <UNK> 唱片 扔掉 仍 <UNK> 回到 Sam <UNK> 涉及 车祸 人无 不遇 怪事 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 古天乐 张智霖 林家栋 邱礼涛 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26961002,1
817,<START> 大片 <UNK> 青年 导演 计 <UNK> 拍 大片 <UNK> 人马 抵达 四川 外景 <UNK> 两千 <UNK> 水 剧 组 成 员 相继 撤离 剩下 导演 万般 无奈 之下 导演 找来 负 责 <UNK> <UNK> 天津 群众 演员 刘 <UNK> <UNK> 饭 青年 <UNK> 摄 影师 主角 制片 主任 职务 组 成 <UNK> <UNK> <UNK> 导演 <UNK> 乱 坠 带 领 懵 懵 懂 懂 傻 青年 <UNK> 赞助 关键 <UNK> <UNK> 费 辛苦 最终 手中 空空 <UNK> 喜一 场 失落 导演 想 方 设法 逃脱 <UNK> 腿 家伙 大片 梦想 知何 <UNK> <UNK> <UNK> <UNK> <UNK> 吴孟达 于谦 刘芸 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,23127631,1
818,<START> <UNK> 去往 太空 航天 员 梦想 国 代 航天 张 天 聪 <UNK> 号 选拨 失利 却并 没 消沉 选择 开 继 <UNK> <UNK> 作 新 代 航天 员 教官 张 天聪 心中 依然 航天 梦 日益 严峻 国际 环境 建立 永久 性 太空 空间 站 维护 中国 利益 <UNK> 侵犯 意义 新 一轮 选拨 天聪 <UNK> 炼 希望 航天 梦 最终 失 <UNK> 张 天聪 依然 不放 弃 希望 危难 时刻 拯救 飞船 拯救 寄托 希望 航天 梦想 <UNK> <UNK> 刘之冰 <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,6519585,1
819,<START> 京城 81 号 Ⅱ 京城 81 号 2 取材 东 方 鬼宅 首 京城 81 号 地宫 真实 故事 民国 末期 正 逢 乱世 城 军 阀 <UNK> 帅 张 <UNK> <UNK> 娶 军阀 纪 <UNK> <UNK> 怪事 丛 人心 惶惶 <UNK> <UNK> 现 <UNK> 矛 头 指 <UNK> 原配 夫人 <UNK> 梦 鹤 随后 <UNK> 鹤 离奇 失踪 夜 <UNK> 城 81 号 惨 遭 灭 门 留下 座 破败 鬼宅 年后 文物 修复 师 宋 修复 古宅 过程 <UNK> 婴儿 尸 <UNK> 诡异 <UNK> 桩 <UNK> <UNK> 旧事 <UNK> <UNK> 深渊 世今 生 恩怨 情仇 浮现 地宫 冤魂 鬼 门 <UNK> 故事 拉开 <UNK> <UNK> <UNK> <UNK> <UNK> 张智霖 梅婷 钟欣潼 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26662798,1
820,<START> <UNK> <UNK> <UNK> 神秘 锦 带出 充斥 <UNK> <UNK> 英雄 传承 惊人 秘密 揭开 表象 关 深爱 成全 纠结 故事 展露 真实 面目 <UNK> <UNK> 郑伊健 <UNK> 谢天华 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25857301,1
821,<START> 圣诞 玫瑰 律师 陈志 <UNK> 追求 心 <UNK> 名 检 控官 接手 案件 性 侵案 <UNK> 残疾 钢琴 女教 师 李 <UNK> 称 <UNK> 体 检查 医 <UNK> 文瑄 性侵 李 静 周 文瑄 女儿 婷婷 钢琴 老师 陈 志 天 坚 信 李 静 侵犯 <UNK> 全力 讨回 公道 <UNK> <UNK> 声称 无罪 找来 陈志 天 <UNK> <UNK> 肇 <UNK> 辩护 律师 起性 侵案 社会 很大 反响 原 <UNK> 方 原本 生活 干扰 <UNK> 告 间 告人 秘密 起性 侵案 背后 不为 人知 隐情 徐 <UNK> 制 香港 演员 杨 <UNK> 执导 首部 电 <UNK> <UNK> <UNK> <UNK> <UNK> 郭富城 桂纶镁 夏雨 杨采妮 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10600271,1
822,<START> 句 万 句 怀疑 老 <UNK> 腿 跟踪 证 <UNK> 拿起 刀子 <UNK> <UNK> 放下 刀 刀 杀 该片 上演 绿 <UNK> 史诗 <UNK> 毛孩 <UNK> <UNK> 刘雨霖 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26389466,1
823,<START> 大红 灯 笼 <UNK> 挂 大学 <UNK> 半 颂莲 <UNK> 母亲 逼迫 <UNK> 陈家 大院 老爷 房 姨 <UNK> <UNK> 姨 太太 傍晚 <UNK> 站 自已 屋子 <UNK> 送来 意味 老爷 大红 灯 笼 新 身份 颂莲 老爷 <UNK> <UNK> 姨 太太 <UNK> <UNK> 刀 姨 <UNK> <UNK> <UNK> 不迭 涉世 <UNK> 性 <UNK> 好 强 颂莲 急 欲 争 口 气 <UNK> <UNK> <UNK> 红 想 计 看穿 终 败 姨 <UNK> 酿成 悲剧 <UNK> 经历 颂莲 迥异 殊途 <UNK> 逃 <UNK> 命 <UNK> 巩俐 <UNK> <UNK> 张艺谋 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,1293323,1
824,<START> 盛先 生 <UNK> 盛琴 父亲 <UNK> 患上 老年 痴呆 症 <UNK> <UNK> 最终 生活 自理 照顾 父亲 饮食 起居 盛琴 雇佣 名叫 棉花 保姆 记忆 每日 消减 唯独 念念 不忘 过世 妻子 棉花 上任 没 多久 便 屡屡 盛先 <UNK> 认 妻子 惹出 麻烦 棉花 <UNK> 性 亦 盛琴 质疑 时间 推移 棉花 盛先 生 间 建立 种 信赖 节 骨眼 棉花 竟然 怀孕 溃 盛琴 怀疑 棉花 腹中 孩子 弟弟 <UNK> 展开 调查 亦 牵 扯出 棉花 隐藏 秘密 <UNK> <UNK> <UNK> <UNK> 颜丙燕 王德顺 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26779337,1
825,<START> 座 城池 宿舍 电 脑 中毒 瘫痪 学生 结识 擅长 <UNK> 脑 <UNK> 健叔 萌 <UNK> <UNK> <UNK> <UNK> 干起 <UNK> 邪道 勾当 最终 学校 开除 惩罚 健叔 游手 好 闲 尝试 赚 <UNK> <UNK> 碰壁 收场 接 受雇 学 学 <UNK> 群架 混战 期 间 <UNK> 沙场 场 <UNK> <UNK> <UNK> 狂奔 担 <UNK> 命案 干 脆 逃往 城市 躲避 风头 健叔 接 受 伤 半 残 <UNK> <UNK> 义 王超 艺术 专 <UNK> 病 梦中 政府 审讯 噩梦 惊 扰 逃亡 生涯 <UNK> <UNK> 本片 韩寒 同名 原作 改编 <UNK> <UNK> <UNK> 房祖名 王太利 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,11594933,1
826,<START> 古堡 吻 两千多 历史 <UNK> 羌寨 坐落 远离 城市 大山 深处 化 先进 交通 工具 世界 游客 研究 带到 神秘 迷人 所在 寨子 <UNK> 拿出 <UNK> <UNK> 客人 不忘 提醒 千 万 便 <UNK> 寨子 姑娘 纯洁 <UNK> 女孩 吻 终身 定情 吻 某天 美国 建筑 学 博士 杰 <UNK> 羌寨 希望 好好 研究 使 08 大地 <UNK> <UNK> <UNK> <UNK> <UNK> 杰 克 出师 不利 小心 接触 当地 <UNK> 夺命 关 键 时刻 美丽 <UNK> 族 女孩 <UNK> <UNK> 方式 <UNK> 药 <UNK> 送入 杰克 口中 吻 <UNK> <UNK> 命运 发生 改变 <UNK> John <UNK> <UNK> <UNK> <UNK> 李小璐 <UNK> 王姬 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,7003297,1
827,<START> <UNK> 烦 恼 学生 时代 初恋 秋雅 婚礼 毕 业后 <UNK> 饭 <UNK> <UNK> <UNK> <UNK> 大款 丑 间 老婆 马 冬梅 戳穿 <UNK> 混乱 之中 <UNK> <UNK> <UNK> 回到 1997 学生 时代 <UNK> 懵 懵 懂 懂 场 真实 感 极 强 <UNK> 王 老 师 <UNK> 秋 尝 试 跳楼 醒来 受伤 <UNK> 苏 <UNK> 意识 真 穿越 时空 机会 <UNK> <UNK> 勇敢 追求 秋雅 奚 落 优 生 袁 华 拒绝 马 冬梅 死缠 烂 <UNK> 创 朴 树 <UNK> 成名 曲 娱乐 圈 人生 发生 翻天 覆地 巨变 内心 地方 越来越 感到 空虚 <UNK> <UNK> <UNK> <UNK> <UNK> 沈腾 马丽 尹正 闫非 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25964071,1
